# meta: cmd=er net=models/nardy-net.bin positions=200 decisions=249 trials=120 seed=77 stratify=25
# opornik eval-set: pos-spec \t turnkey:rollout-equity…  (one decision per line)
white=24:13,14:1,13:1 black=24:13,23:1,10:1 turn=B dice=6,4	10>6,23>17:-0.3709	10>6,24>18:0.0592	10>4,23>19:-0.3592	19>13,23>19:-0.1509	23>19,24>18:0.0584	10>4,24>20:-0.0230	20>14,24>20:0.5126	23>17,24>20:0.1759
white=24:10,23:1,22:1,18:1,10:1,8:1 black=24:10,23:1,19:1,16:1,14:1,8:1 turn=B dice=3,1	7>4,8>7:-0.2824	16>13,8>7:-0.2699	19>16,8>7:-0.3479	24>21,8>7:-0.0146	14>13,8>5:-0.3560	14>13,16>13:-0.2515	14>13,19>16:-0.3840	14>13,24>21:-0.1278	16>15,8>5:-0.5553	16>15,19>16:-0.4294	16>15,24>21:-0.2559	19>18,8>5:-0.5132	16>13,19>18:-0.3059	19>18,24>21:0.1921	24>23,8>5:-0.1179	16>13,24>23:-0.1596	19>16,24>23:-0.1678
white=24:4,22:1,21:1,18:2,17:1,16:1,14:1,13:1,10:1,6:1,3:1 black=24:3,21:1,20:1,19:2,17:3,14:1,11:1,8:1,7:1,3:1 turn=W dice=3,1	14>13,6>3:-0.3430	13>10,14>13:-0.3584	14>13,16>13:-0.3555	14>13,17>14:-0.1919	14>13,21>18:-0.2534	14>13,24>21:-0.1321	17>16,6>3:-0.2809	13>10,17>16:-0.1673	14>11,17>16:-0.2621	17>16,21>18:-0.2567	17>16,24>21:-0.1214	18>17,6>3:-0.3337	13>10,18>17:-0.2766	14>11,18>17:-0.2470	16>13,18>17:-0.0966	17>14,18>17:-0.2127	18>17,21>18:-0.3430	18>17,24>21:-0.0907	22>21,6>3:-0.1940	13>10,22>21:-0.1918	14>11,22>21:-0.1924	16>13,22>21:-0.2863	17>14,22>21:-0.3032	21>18,22>21:-0.2486	22>21,24>21:-0.2352
white=24:3,22:1,21:1,18:1,17:2,16:2,14:1,13:1,10:1,6:1,3:1 black=24:2,23:1,21:1,20:1,19:2,17:2,14:1,11:2,8:1,7:1,3:1 turn=B dice=2,6	14>8,19>17:0.1212	17>11,19>17:0.3564	19>13,19>17:0.1474	19>17,20>14:0.2372	19>17,23>17:0.0727	14>8,21>19:0.1831	17>11,21>19:0.1706	19>13,21>19:0.1062	20>14,21>19:0.2060	21>19,23>17:0.2096	14>8,23>21:0.1005	17>11,23>21:0.2684	19>13,23>21:0.1058	20>14,23>21:0.0476
white=18:3,17:1,16:2,14:1,13:1,12:2,10:1,4:1,3:2,1:1 black=17:2,14:3,12:1,11:3,7:3,3:3 turn=W dice=1,5	12>7,4>3:-0.3514	13>8,4>3:-0.4417	14>9,4>3:-0.4257	16>11,4>3:-0.2828	17>12,4>3:-0.5535	18>13,4>3:-0.4019	10>9,9>4:-0.4289	10>9,12>7:-0.4238	10>9,13>8:-0.5038	10>9,14>9:-0.4146	10>9,16>11:-0.3985	10>9,17>12:-0.4760	10>9,18>13:-0.3982	11>6,12>11:-0.4605	12>11,12>7:-0.3518	12>11,13>8:-0.4295	12>11,14>9:-0.5808	12>11,16>11:-0.3907	12>11,17>12:-0.3968	12>11,18>13:-0.3806	12>7,13>12:-0.3966	13>12,14>9:-0.4141	13>12,16>11:-0.4111	13>12,17>12:-0.4715	13>12,18>13:-0.4537	12>7,14>13:-0.4872	13>8,14>13:-0.4884	14>13,16>11:-0.4946	14>13,17>12:-0.5476	14>13,18>13:-0.5418	12>7,17>16:-0.4551	13>8,17>16:-0.5033	14>9,17>16:-0.5609	17>16,18>13:-0.5422	12>7,18>17:-0.4454	13>8,18>17:-0.4596	14>9,18>17:-0.4268	16>11,18>17:-0.4128	18>13,18>17:-0.3381	11>10,16>11:-0.3443
white=18:2,17:2,16:1,14:1,13:1,12:2,11:1,10:1,4:1,3:2,1:1 black=17:2,14:3,12:1,11:3,7:3,3:3 turn=B dice=2,6	11>9,9>3:0.4708	11>9,14>8:0.4797	11>9,17>11:0.4884	12>10,14>8:0.3410	12>10,17>11:0.3875	14>12,14>8:0.3519	14>12,17>11:0.4840
white=18:2,17:1,16:1,14:1,12:2,11:2,4:2,3:2,1:2 black=17:2,14:3,12:1,11:2,7:3,3:4 turn=B dice=6,2	3>1,7>1:0.0927	14>8,3>1:0.0746	17>11,3>1:0.1097	11>9,7>1:0.0578	11>9,9>3:0.0912	11>9,14>8:-0.0292	11>9,17>11:0.0523	12>10,7>1:0.1329	12>10,14>8:0.0905	12>10,17>11:0.1592	14>12,7>1:0.1879	14>12,14>8:0.1229	14>12,17>11:0.1302
white=18:1,17:1,16:1,14:1,12:2,11:2,10:1,4:2,3:2,1:2 black=17:2,14:3,12:1,11:2,7:2,3:3,1:2 turn=B dice=6,4	7>1,7>3:0.1838	14>8,7>3:0.1381	17>11,7>3:0.1704	11>7,7>1:0.1935	11>7,14>8:0.1139	11>7,17>11:0.1491	12>8,7>1:0.1190	12>8,14>8:0.1302	12>8,17>11:0.0526	14>10,7>1:0.1106	14>10,14>8:0.0795	14>10,17>11:0.1620
white=24:7,23:2,22:1,21:1,18:1,15:1,9:1,7:1 black=24:8,23:1,22:1,20:1,16:1,13:1,8:1,4:1 turn=B dice=5,3	13>8,4>1:0.0675	20>15,4>1:-0.3979	22>17,4>1:-0.3191	23>18,4>1:-0.0173	13>8,8>5:-0.0931	20>15,8>5:-0.7260	22>17,8>5:-0.2076	23>18,8>5:-0.2733	13>8,16>13:0.1338	16>13,20>15:-0.2550	16>13,22>17:-0.1537	16>13,23>18:-0.1507	13>8,20>17:-0.2432	20>17,22>17:-0.2929	20>17,23>18:-0.3794	13>8,23>20:-0.1334	20>15,23>20:-0.2311	22>17,23>20:-0.3017	17>14,22>17:-0.1767
white=24:7,23:2,22:1,21:1,18:1,15:1,9:1,7:1 black=24:8,23:1,22:1,20:1,16:1,8:1,5:1,4:1 turn=W dice=6,1	7>6,9>3:-0.4439	15>9,7>6:-0.2431	21>15,7>6:0.0171	24>18,7>6:-0.1431	15>14,7>1:-0.2728	15>14,9>3:-0.2576	15>14,21>15:-0.2926	15>14,24>18:-0.1249	22>21,7>1:-0.4815	22>21,9>3:-0.3874	15>9,22>21:-0.0619	21>15,22>21:-0.2395	22>21,24>18:-0.3853	23>22,7>1:-0.2675	23>22,9>3:-0.4425	15>9,23>22:-0.1611	21>15,23>22:-0.2384	23>22,24>18:-0.2355	24>23,7>1:-0.2958	24>23,9>3:-0.0743	15>9,24>23:-0.0098	21>15,24>23:-0.2401	3>2,9>3:-0.1663
